,snippet_id,pid,situation,code,object,rank
1701,P26_O_65_459_1171_555,P26,Office,no change of location,pen,2
1702,P26_O_65_459_1171_555,P26,Office,no change of hand,pen,2
1703,P26_O_65_459_1171_555,P26,Office,change of location,pen,2
1704,P26_O_59_565_884_628,P26,Office,take back,tissue,6
1705,P26_O_59_565_884_628,P26,Office,change of hand,tissue,6
1706,P26_O_59_565_884_628,P26,Office,place on,tissue,6
1707,P26_O_59_565_884_628,P26,Office,change of location,tissue,6
1708,P27_O_98_75_1111_166,P27,Office,no change of location,phone,1
1709,P27_O_98_75_1111_166,P27,Office,wireless connection\messenger,phone,1
1710,P27_O_98_75_1111_166,P27,Office,no change of hand,phone,1
1711,P27_O_98_75_1111_166,P27,Office,simple,phone,1
1712,P27_O_92_187_1608_291,P27,Office,additional device needed,key,6
1713,P27_O_92_187_1608_291,P27,Office,change of hand,key,6
1714,P27_O_92_187_1608_291,P27,Office,insert,key,6
1715,P27_O_92_187_1608_291,P27,Office,take back,key,6
1716,P27_O_92_187_1608_291,P27,Office,change of location,key,6
1717,P27_O_98_297_1183_354,P27,Office,change of location,card,4
1718,P27_O_98_297_1183_354,P27,Office,scan,card,4
1719,P27_O_98_297_1183_354,P27,Office,change of hand,card,4
1720,P27_O_75_368_936_460,P27,Office,wireless connection\messenger,watch,2
1721,P27_O_75_368_936_460,P27,Office,no change of location,watch,2
1722,P27_O_75_368_936_460,P27,Office,no change of hand,watch,2
1723,P27_O_98_470_1770_524,P27,Office,no change of location,pen,3
1724,P27_O_98_470_1770_524,P27,Office,wireless connection,pen,3
1725,P27_O_98_470_1770_524,P27,Office,no change of hand,pen,3
1726,P27_O_104_553_1404_823,P27,Office,change of location,tissue,5
1727,P27_O_104_553_1404_823,P27,Office,fast / quick,tissue,5
1728,P27_O_104_553_1404_823,P27,Office,take back,tissue,5
1729,P27_O_104_553_1404_823,P27,Office,touch,tissue,5
1730,P27_O_104_553_1404_823,P27,Office,place on,tissue,5
1731,P27_O_104_553_1404_823,P27,Office,change of hand,tissue,5
1732,P28_O_94_90_1240_154,P28,Office,no change of location,phone,2
1733,P28_O_94_90_1240_154,P28,Office,no change of hand,phone,2
1734,P28_O_94_90_1240_154,P28,Office,wireless connection\messenger,phone,2
1735,P28_O_91_168_1597_249,P28,Office,change of location,key,3
1736,P28_O_91_168_1597_249,P28,Office,additional device needed,key,3
1737,P28_O_91_168_1597_249,P28,Office,insert,key,3
1738,P28_O_91_168_1597_249,P28,Office,no change of hand,key,3
1739,P28_O_87_260_1290_334,P28,Office,change of location,card,4
1740,P28_O_87_260_1290_334,P28,Office,insert,card,4
1741,P28_O_87_260_1290_334,P28,Office,change of hand,card,4
1742,P28_O_91_345_980_413,P28,Office,no change of hand,watch,6
1743,P28_O_91_345_980_413,P28,Office,no change of location,watch,6
1744,P28_O_91_345_980_413,P28,Office,wireless connection\cloud,watch,6
1745,P28_O_91_345_980_413,P28,Office,wireless connection,watch,6
1746,P28_O_85_417_1348_500,P28,Office,change of hand,pen,5
1747,P28_O_85_417_1348_500,P28,Office,pointing,pen,5
1748,P28_O_85_417_1348_500,P28,Office,change of location,pen,5
1749,P28_O_85_417_1348_500,P28,Office,take back,pen,5
1750,P28_O_87_513_1003_665,P28,Office,touch,tissue,1
1751,P28_O_87_513_1003_665,P28,Office,pointing,tissue,1
1752,P28_O_87_513_1003_665,P28,Office,no change of hand,tissue,1
1753,P28_O_87_513_1003_665,P28,Office,no change of location,tissue,1
1754,P29_O_60_80_1674_178,P29,Office,take back,phone,2
1755,P29_O_60_80_1674_178,P29,Office,wireless connection\cloud,phone,2
1756,P29_O_60_80_1674_178,P29,Office,wireless connection,phone,2
1757,P29_O_60_80_1674_178,P29,Office,place on,phone,2
1758,P29_O_60_80_1674_178,P29,Office,change of hand,phone,2
1759,P29_O_60_80_1674_178,P29,Office,unsecure,phone,2
1760,P29_O_60_80_1674_178,P29,Office,change of location,phone,2
1761,P29_O_87_191_1148_242,P29,Office,place on,key,5
1762,P29_O_87_191_1148_242,P29,Office,take back,key,5
1763,P29_O_87_191_1148_242,P29,Office,change of hand,key,5
1764,P29_O_87_191_1148_242,P29,Office,change of location,key,5
1765,P29_O_82_243_1680_329,P29,Office,change of hand,card,1
1766,P29_O_82_243_1680_329,P29,Office,change of location,card,1
1767,P29_O_82_243_1680_329,P29,Office,leave there,card,1
1768,P29_O_87_339_1599_431,P29,Office,other person needs to be present,watch,2
1769,P29_O_87_339_1599_431,P29,Office,change of location,watch,2
1770,P29_O_87_339_1599_431,P29,Office,no change of hand,watch,2
1771,P29_O_87_339_1599_431,P29,Office,hold to,watch,2
1772,P29_O_83_433_1438_510,P29,Office,change of location,pen,4
1773,P29_O_83_433_1438_510,P29,Office,take back,pen,4
1774,P29_O_83_433_1438_510,P29,Office,magnetically attached,pen,4
1775,P29_O_83_433_1438_510,P29,Office,change of hand,pen,4
1776,P29_O_88_520_1466_760,P29,Office,place on,tissue,6
1777,P29_O_88_520_1466_760,P29,Office,change of hand,tissue,6
1778,P29_O_88_520_1466_760,P29,Office,object defect after single use,tissue,6
1779,P29_O_88_520_1466_760,P29,Office,change of location,tissue,6
1780,P29_O_88_520_1466_760,P29,Office,throw away,tissue,6
1781,P29_O_88_520_1466_760,P29,Office,disposable,tissue,6
1782,P30_O_72_83_1771_206,P30,Office,no change of hand,phone,6
1783,P30_O_72_83_1771_206,P30,Office,personal object,phone,6
1784,P30_O_72_83_1771_206,P30,Office,no change of location,phone,6
1785,P30_O_72_83_1771_206,P30,Office,cable,phone,6
1786,P30_O_76_218_1660_286,P30,Office,take back,key,5
1787,P30_O_76_218_1660_286,P30,Office,insert,key,5
1788,P30_O_76_218_1660_286,P30,Office,change of location,key,5
1789,P30_O_76_218_1660_286,P30,Office,change of hand,key,5
1790,P30_O_76_299_1643_355,P30,Office,change of location,card,1
1791,P30_O_76_299_1643_355,P30,Office,place on,card,1
1792,P30_O_76_299_1643_355,P30,Office,change of hand,card,1
1793,P30_O_76_299_1643_355,P30,Office,take back,card,1
1794,P30_O_70_359_1497_465,P30,Office,no change of hand,watch,4
1795,P30_O_70_359_1497_465,P30,Office,wireless connection,watch,4
1796,P30_O_70_359_1497_465,P30,Office,change of location,watch,4
1797,P30_O_70_359_1497_465,P30,Office,neg wearable,watch,4
1798,P30_O_68_478_1376_582,P30,Office,change of hand,pen,3
1799,P30_O_68_478_1376_582,P30,Office,insert,pen,3
1800,P30_O_68_478_1376_582,P30,Office,take back,pen,3
1801,P30_O_68_478_1376_582,P30,Office,change of location,pen,3
1802,P30_O_79_588_1217_801,P30,Office,change of hand,tissue,1
1803,P30_O_79_588_1217_801,P30,Office,throw away,tissue,1
1804,P30_O_79_588_1217_801,P30,Office,leave there,tissue,1
1805,P30_O_79_588_1217_801,P30,Office,place on,tissue,1
1806,P30_O_79_588_1217_801,P30,Office,change of location,tissue,1
